timestamp,scenario,mode,repetition,seed,avg_wait_time,flow_rate,co2_emissions,emergency_response_time,total_collisions,collision_avoided,vehicles_completed
2026-03-19T11:12:56.208Z,portugal_sul,ai,6,21060883,15.9,12.3,166.91,2.9,52,0,37
2026-03-19T11:12:56.219Z,portugal_sul,rl,6,21060883,8.9,11.3,127.82,17.6,53,0,34
2026-03-19T11:12:56.231Z,portugal_sul,traditional,7,21060980,9.8,11,126.31,53.8,48,0,33
2026-03-19T11:12:56.241Z,portugal_sul,ai,7,21060980,9.6,14,138.29,2.6,50,0,42
2026-03-19T11:12:56.253Z,portugal_sul,rl,7,21060980,6,10,104.78,0,50,0,30
2026-03-19T11:12:56.264Z,portugal_sul,traditional,8,21061077,9.4,7.7,117.6,0,57,0,23
2026-03-19T11:12:56.275Z,portugal_sul,ai,8,21061077,8.1,14.3,130.36,3.7,47,0,43
2026-03-19T11:12:56.287Z,portugal_sul,rl,8,21061077,18.6,10.7,163.51,30.1,52,0,32
2026-03-19T11:12:56.299Z,portugal_sul,traditional,9,21061174,14.4,9.3,173.76,47.4,55,0,28
2026-03-19T11:12:56.311Z,portugal_sul,ai,9,21061174,12.3,14.7,173.75,3,47,0,44
2026-03-19T11:12:56.322Z,portugal_sul,rl,9,21061174,16.5,10.7,160.58,21.2,52,0,32
2026-03-19T11:12:56.332Z,portugal_sul,traditional,10,21061271,12.1,12,139.56,0,52,0,36
2026-03-19T11:12:56.343Z,portugal_sul,ai,10,21061271,8.4,15.7,147.95,2.8,49,0,47
2026-03-19T11:12:56.354Z,portugal_sul,rl,10,21061271,13.7,12.3,157.86,42.2,54,0,37
